Timestamp,DL_bitrate,UL_bitrate,Throughput,OT,date
2020.01.16_11.17.58,3309568,10234101.76,13543669.76,13543669.76,2020.01.16_11.17.58
2020.01.16_11.17.59,1236992,6717440,7954432,7954432,2020.01.16_11.17.59
2020.01.16_11.18.00,3743744,11827937.28,15571681.28,15571681.28,2020.01.16_11.18.00
2020.01.16_11.18.01,2924544,17364418.56,20288962.56,20288962.56,2020.01.16_11.18.01
2020.01.16_11.18.01,5120000,5292032,10412032,10412032,2020.01.16_11.18.01
2020.01.16_11.18.02,4644864,6692864,11337728,11337728,2020.01.16_11.18.02
2020.01.16_11.18.03,6234112,9227468.8,15461580.8,15461580.8,2020.01.16_11.18.03
2020.01.16_11.18.05,323584,6578176,6901760,6901760,2020.01.16_11.18.05
2020.01.16_11.18.06,0,16106127.36,16106127.36,16106127.36,2020.01.16_11.18.06
2020.01.16_11.18.07,1261568,4022272,5283840,5283840,2020.01.16_11.18.07
2020.01.16_11.18.08,0,14008975.36,14008975.36,14008975.36,2020.01.16_11.18.08
2020.01.16_11.18.09,0,0,0,0,2020.01.16_11.18.09
2020.01.16_11.18.11,2834432,11240734.72,14075166.72,14075166.72,2020.01.16_11.18.11
2020.01.16_11.18.12,21544.96,4726784,4748328.96,4748328.96,2020.01.16_11.18.12
2020.01.16_11.18.13,183500.8,4325376,4508876.8,4508876.8,2020.01.16_11.18.13
2020.01.16_11.18.14,64716.8,13505658.88,13570375.68,13570375.68,2020.01.16_11.18.14
2020.01.16_11.18.15,3260416,13757317.12,17017733.12,17017733.12,2020.01.16_11.18.15
2020.01.16_11.18.15,549683.2,7135232,7684915.2,7684915.2,2020.01.16_11.18.15
2020.01.16_11.18.17,2859008,7249920,10108928,10108928,2020.01.16_11.18.17
2020.01.16_11.18.18,1646592,8372224,10018816,10018816,2020.01.16_11.18.18
2020.01.16_11.18.19,2646016,7012352,9658368,9658368,2020.01.16_11.18.19
2020.01.16_11.18.20,1400832,16357785.6,17758617.6,17758617.6,2020.01.16_11.18.20
2020.01.16_11.18.21,3350528,0,3350528,3350528,2020.01.16_11.18.21
2020.01.16_11.18.22,5177344,10905190.4,16082534.4,16082534.4,2020.01.16_11.18.22
2020.01.16_11.18.24,10066329.6,6537216,16603545.6,16603545.6,2020.01.16_11.18.24
2020.01.16_11.18.25,7569408,16190013.44,23759421.44,23759421.44,2020.01.16_11.18.25
2020.01.16_11.18.26,1490944,18035507.2,19526451.2,19526451.2,2020.01.16_11.18.26
2020.01.16_11.18.27,4055040,14847836.16,18902876.16,18902876.16,2020.01.16_11.18.27
2020.01.16_11.18.28,1433600,7151616,8585216,8585216,2020.01.16_11.18.28
2020.01.16_11.18.29,5054464,2752512,7806976,7806976,2020.01.16_11.18.29
2020.01.16_11.18.29,1908736,5931008,7839744,7839744,2020.01.16_11.18.29
2020.01.16_11.18.30,1884160,5038080,6922240,6922240,2020.01.16_11.18.30
2020.01.16_11.18.31,517734.4,13170114.56,13687848.96,13687848.96,2020.01.16_11.18.31
2020.01.16_11.18.32,3096576,0,3096576,3096576,2020.01.16_11.18.32
2020.01.16_11.18.34,5562368,5251072,10813440,10813440,2020.01.16_11.18.34
2020.01.16_11.18.35,3612672,7536640,11149312,11149312,2020.01.16_11.18.35
2020.01.16_11.18.36,1933312,6365184,8298496,8298496,2020.01.16_11.18.36
2020.01.16_11.18.37,96665.6,5955584,6052249.6,6052249.6,2020.01.16_11.18.37
2020.01.16_11.18.38,1458176,2310144,3768320,3768320,2020.01.16_11.18.38
2020.01.16_11.18.39,64716.8,8167424,8232140.8,8232140.8,2020.01.16_11.18.39
2020.01.16_11.18.40,204800,18454937.6,18659737.6,18659737.6,2020.01.16_11.18.40
2020.01.16_11.18.41,2891776,5922816,8814592,8814592,2020.01.16_11.18.41
2020.01.16_11.18.42,2850816,5906432,8757248,8757248,2020.01.16_11.18.42
2020.01.16_11.18.43,10813.44,14344519.68,14355333.12,14355333.12,2020.01.16_11.18.43
2020.01.16_11.18.44,442368,7471104,7913472,7913472,2020.01.16_11.18.44
2020.01.16_11.18.45,43171.84,14512291.84,14555463.68,14555463.68,2020.01.16_11.18.45
2020.01.16_11.18.46,3932160,18371051.52,22303211.52,22303211.52,2020.01.16_11.18.46
2020.01.16_11.18.47,323584,19461570.56,19785154.56,19785154.56,2020.01.16_11.18.47
2020.01.16_11.18.49,15854469.12,7110656,22965125.12,22965125.12,2020.01.16_11.18.49
2020.01.16_11.18.50,8975810.56,3817472,12793282.56,12793282.56,2020.01.16_11.18.50
2020.01.16_11.18.51,1630208,8891924.48,10522132.48,10522132.48,2020.01.16_11.18.51
2020.01.16_11.18.52,10569646.08,13505658.88,24075304.96,24075304.96,2020.01.16_11.18.52
2020.01.16_11.18.53,3743744,14512291.84,18256035.84,18256035.84,2020.01.16_11.18.53
2020.01.16_11.18.55,15351152.64,7872512,23223664.64,23223664.64,2020.01.16_11.18.55
2020.01.16_11.18.56,2023424,13589544.96,15612968.96,15612968.96,2020.01.16_11.18.56
2020.01.16_11.18.56,4988928,6307840,11296768,11296768,2020.01.16_11.18.56
2020.01.16_11.18.57,16944988.16,7389184,24334172.16,24334172.16,2020.01.16_11.18.57
2020.01.16_11.18.58,8891924.48,0,8891924.48,8891924.48,2020.01.16_11.18.58
2020.01.16_11.18.59,10989076.48,7135232,18124308.48,18124308.48,2020.01.16_11.18.59
2020.01.16_11.19.00,17867735.04,4251648,22119383.04,22119383.04,2020.01.16_11.19.00
2020.01.16_11.19.01,8975810.56,5988352,14964162.56,14964162.56,2020.01.16_11.19.01
2020.01.16_11.19.02,14344519.68,1966080,16310599.68,16310599.68,2020.01.16_11.19.02
2020.01.16_11.19.04,24243077.12,0,24243077.12,24243077.12,2020.01.16_11.19.04
2020.01.16_11.19.05,20552089.6,0,20552089.6,20552089.6,2020.01.16_11.19.05
2020.01.16_11.19.06,17196646.4,6823936,24020582.4,24020582.4,2020.01.16_11.19.06
2020.01.16_11.19.07,2850816,10569646.08,13420462.08,13420462.08,2020.01.16_11.19.07
2020.01.16_11.19.09,8472494.08,11911823.36,20384317.44,20384317.44,2020.01.16_11.19.09
2020.01.16_11.19.10,9395240.96,9646899.2,19042140.16,19042140.16,2020.01.16_11.19.10
2020.01.16_11.19.11,14008975.36,12499025.92,26508001.28,26508001.28,2020.01.16_11.19.11
2020.01.16_11.19.12,8069120,8808038.4,16877158.4,16877158.4,2020.01.16_11.19.12
2020.01.16_11.19.13,1531904,9059696.64,10591600.64,10591600.64,2020.01.16_11.19.13
2020.01.16_11.19.14,1097728,12834570.24,13932298.24,13932298.24,2020.01.16_11.19.14
2020.01.16_11.19.15,43171.84,19042140.16,19085312,19085312,2020.01.16_11.19.15
2020.01.16_11.19.16,0,7675904,7675904,7675904,2020.01.16_11.19.16
2020.01.16_11.19.17,0,8724152.32,8724152.32,8724152.32,2020.01.16_11.19.17
2020.01.16_11.19.18,388300.8,8640266.24,9028567.04,9028567.04,2020.01.16_11.19.18
2020.01.16_11.19.20,5144576,11240734.72,16385310.72,16385310.72,2020.01.16_11.19.20
2020.01.16_11.19.21,2859008,21055406.08,23914414.08,23914414.08,2020.01.16_11.19.21
2020.01.16_11.19.23,8891924.48,7217152,16109076.48,16109076.48,2020.01.16_11.19.23
2020.01.16_11.19.24,2899968,8640266.24,11540234.24,11540234.24,2020.01.16_11.19.24
2020.01.16_11.19.24,1982464,13002342.4,14984806.4,14984806.4,2020.01.16_11.19.24
2020.01.16_11.19.25,9479127.04,18538823.68,28017950.72,28017950.72,2020.01.16_11.19.25
2020.01.16_11.19.26,5890048,22229811.2,28119859.2,28119859.2,2020.01.16_11.19.26
2020.01.16_11.19.28,13337886.72,23404216.32,36742103.04,36742103.04,2020.01.16_11.19.28
2020.01.16_11.19.29,13589544.96,6725632,20315176.96,20315176.96,2020.01.16_11.19.29
2020.01.16_11.19.30,4251648,14176747.52,18428395.52,18428395.52,2020.01.16_11.19.30
2020.01.16_11.19.31,1761280,27179089.92,28940369.92,28940369.92,2020.01.16_11.19.31
2020.01.16_11.19.32,13337886.72,16022241.28,29360128,29360128,2020.01.16_11.19.32
2020.01.16_11.19.33,14008975.36,18119393.28,32128368.64,32128368.64,2020.01.16_11.19.33
2020.01.16_11.19.34,5611520,2056192,7667712,7667712,2020.01.16_11.19.34
2020.01.16_11.19.35,3571712,7766016,11337728,11337728,2020.01.16_11.19.35
2020.01.16_11.19.37,12918456.32,2760704,15679160.32,15679160.32,2020.01.16_11.19.37
2020.01.16_11.19.38,19209912.32,9646899.2,28856811.52,28856811.52,2020.01.16_11.19.38
2020.01.16_11.19.38,21642608.64,7061504,28704112.64,28704112.64,2020.01.16_11.19.38
2020.01.16_11.19.39,6553600,8388608,14942208,14942208,2020.01.16_11.19.39
2020.01.16_11.19.40,2211840,12750684.16,14962524.16,14962524.16,2020.01.16_11.19.40
2020.01.16_11.19.41,2760704,13925089.28,16685793.28,16685793.28,2020.01.16_11.19.41
2020.01.16_11.19.43,2965504,4734976,7700480,7700480,2020.01.16_11.19.43
2020.01.16_11.19.44,10401873.92,11660165.12,22062039.04,22062039.04,2020.01.16_11.19.44
2020.01.16_11.19.45,1761280,6504448,8265728,8265728,2020.01.16_11.19.45
2020.01.16_11.19.46,11072962.56,8151040,19224002.56,19224002.56,2020.01.16_11.19.46
2020.01.16_11.19.47,22984785.92,9479127.04,32463912.96,32463912.96,2020.01.16_11.19.47
2020.01.16_11.19.49,14596177.92,0,14596177.92,14596177.92,2020.01.16_11.19.49
2020.01.16_11.19.51,11827937.28,4063232,15891169.28,15891169.28,2020.01.16_11.19.51
2020.01.16_11.19.52,2850816,5103616,7954432,7954432,2020.01.16_11.19.52
2020.01.16_11.19.52,215449.6,6389760,6605209.6,6605209.6,2020.01.16_11.19.52
2020.01.16_11.19.53,0,11324620.8,11324620.8,11324620.8,2020.01.16_11.19.53
2020.01.16_11.19.54,32358.4,8808038.4,8840396.8,8840396.8,2020.01.16_11.19.54
2020.01.16_11.19.55,32358.4,10653532.16,10685890.56,10685890.56,2020.01.16_11.19.55
2020.01.16_11.19.57,1744896,5177344,6922240,6922240,2020.01.16_11.19.57
2020.01.16_11.19.58,5120000,10989076.48,16109076.48,16109076.48,2020.01.16_11.19.58
2020.01.16_11.19.59,8724152.32,17867735.04,26591887.36,26591887.36,2020.01.16_11.19.59
2020.01.16_11.20.00,17448304.64,0,17448304.64,17448304.64,2020.01.16_11.20.00
2020.01.16_11.20.01,12918456.32,6569984,19488440.32,19488440.32,2020.01.16_11.20.01
2020.01.16_11.20.02,14260633.6,4841472,19102105.6,19102105.6,2020.01.16_11.20.02
2020.01.16_11.20.03,2088960,1630208,3719168,3719168,2020.01.16_11.20.03
2020.01.16_11.20.04,2875392,0,2875392,2875392,2020.01.16_11.20.04
2020.01.16_11.20.06,43171.84,0,43171.84,43171.84,2020.01.16_11.20.06
2020.01.16_11.20.06,966656,2170880,3137536,3137536,2020.01.16_11.20.06
2020.01.16_11.20.07,0,2449408,2449408,2449408,2020.01.16_11.20.07
2020.01.16_11.20.08,3260416,0,3260416,3260416,2020.01.16_11.20.08
2020.01.16_11.20.09,4218880,0,4218880,4218880,2020.01.16_11.20.09
2020.01.16_11.20.10,86016,0,86016,86016,2020.01.16_11.20.10
2020.01.16_11.20.12,3072000,5259264,8331264,8331264,2020.01.16_11.20.12
2020.01.16_11.20.13,215449.6,1409024,1624473.6,1624473.6,2020.01.16_11.20.13
2020.01.16_11.20.14,1916928,13589544.96,15506472.96,15506472.96,2020.01.16_11.20.14
2020.01.16_11.20.15,3194880,8216576,11411456,11411456,2020.01.16_11.20.15
2020.01.16_11.20.16,5660672,7872512,13533184,13533184,2020.01.16_11.20.16
2020.01.16_11.20.17,2220032,3317760,5537792,5537792,2020.01.16_11.20.17
2020.01.16_11.20.19,10653532.16,11156848.64,21810380.8,21810380.8,2020.01.16_11.20.19
2020.01.16_11.20.19,4595712,6078464,10674176,10674176,2020.01.16_11.20.19
2020.01.16_11.20.20,13925089.28,0,13925089.28,13925089.28,2020.01.16_11.20.20
2020.01.16_11.20.21,19713228.8,9814671.36,29527900.16,29527900.16,2020.01.16_11.20.21
2020.01.16_11.20.22,14680064,7405568,22085632,22085632,2020.01.16_11.20.22
2020.01.16_11.20.23,10905190.4,6176768,17081958.4,17081958.4,2020.01.16_11.20.23
2020.01.16_11.20.25,8808038.4,4661248,13469286.4,13469286.4,2020.01.16_11.20.25
2020.01.16_11.20.26,16106127.36,11072962.56,27179089.92,27179089.92,2020.01.16_11.20.26
2020.01.16_11.20.27,18958254.08,0,18958254.08,18958254.08,2020.01.16_11.20.27
2020.01.16_11.20.28,28269608.96,3194880,31464488.96,31464488.96,2020.01.16_11.20.28
2020.01.16_11.20.29,22984785.92,9479127.04,32463912.96,32463912.96,2020.01.16_11.20.29
2020.01.16_11.20.30,7135232,6316032,13451264,13451264,2020.01.16_11.20.30
2020.01.16_11.20.31,6381568,3670016,10051584,10051584,2020.01.16_11.20.31
2020.01.16_11.20.32,2768896,0,2768896,2768896,2020.01.16_11.20.32
2020.01.16_11.20.33,4161536,2613248,6774784,6774784,2020.01.16_11.20.33
2020.01.16_11.20.33,12750684.16,15770583.04,28521267.2,28521267.2,2020.01.16_11.20.33
2020.01.16_11.20.34,2179072,8556380.16,10735452.16,10735452.16,2020.01.16_11.20.34
2020.01.16_11.20.35,4939776,13254000.64,18193776.64,18193776.64,2020.01.16_11.20.35
2020.01.16_11.20.36,0,13421772.8,13421772.8,13421772.8,2020.01.16_11.20.36
2020.01.16_11.20.37,3497984,7446528,10944512,10944512,2020.01.16_11.20.37
2020.01.16_11.20.39,2383872,11240734.72,13624606.72,13624606.72,2020.01.16_11.20.39
2020.01.16_11.20.40,2662400,7946240,10608640,10608640,2020.01.16_11.20.40
2020.01.16_11.20.41,2154496,19797114.88,21951610.88,21951610.88,2020.01.16_11.20.41
2020.01.16_11.20.42,1646592,6946816,8593408,8593408,2020.01.16_11.20.42
2020.01.16_11.20.43,689766.4,11156848.64,11846615.04,11846615.04,2020.01.16_11.20.43
2020.01.16_11.20.44,7020544,11744051.2,18764595.2,18764595.2,2020.01.16_11.20.44
2020.01.16_11.20.45,5103616,35064381.44,40167997.44,40167997.44,2020.01.16_11.20.45
2020.01.16_11.20.45,6479872,20384317.44,26864189.44,26864189.44,2020.01.16_11.20.45
2020.01.16_11.20.46,17028874.24,14596177.92,31625052.16,31625052.16,2020.01.16_11.20.46
2020.01.16_11.20.47,7397376,2146304,9543680,9543680,2020.01.16_11.20.47
2020.01.16_11.20.47,18119393.28,10317987.84,28437381.12,28437381.12,2020.01.16_11.20.47
2020.01.16_11.20.48,5111808,2293760,7405568,7405568,2020.01.16_11.20.48
2020.01.16_11.20.49,5021696,0,5021696,5021696,2020.01.16_11.20.49
2020.01.16_11.20.50,10737418.24,16441671.68,27179089.92,27179089.92,2020.01.16_11.20.50
2020.01.16_11.20.51,8640266.24,3588096,12228362.24,12228362.24,2020.01.16_11.20.51
2020.01.16_11.20.52,6381568,5701632,12083200,12083200,2020.01.16_11.20.52
2020.01.16_11.20.53,3686400,12079595.52,15765995.52,15765995.52,2020.01.16_11.20.53
2020.01.16_11.20.55,5971968,7012352,12984320,12984320,2020.01.16_11.20.55
2020.01.16_11.20.56,6889472,7946240,14835712,14835712,2020.01.16_11.20.56
2020.01.16_11.20.57,9982443.52,5783552,15765995.52,15765995.52,2020.01.16_11.20.57
2020.01.16_11.20.58,6201344,8249344,14450688,14450688,2020.01.16_11.20.58
2020.01.16_11.21.00,1794048,19377684.48,21171732.48,21171732.48,2020.01.16_11.21.00
2020.01.16_11.21.01,3145728,7528448,10674176,10674176,2020.01.16_11.21.01
2020.01.16_11.21.01,1949696,0,1949696,1949696,2020.01.16_11.21.01
2020.01.16_11.21.03,6930432,5832704,12763136,12763136,2020.01.16_11.21.03
2020.01.16_11.21.04,8808038.4,8151040,16959078.4,16959078.4,2020.01.16_11.21.04
2020.01.16_11.21.05,5185536,4800512,9986048,9986048,2020.01.16_11.21.05
2020.01.16_11.21.06,4399104,16944988.16,21344092.16,21344092.16,2020.01.16_11.21.06
2020.01.16_11.21.07,1294336,8044544,9338880,9338880,2020.01.16_11.21.07
2020.01.16_11.21.08,1941504,1171456,3112960,3112960,2020.01.16_11.21.08
2020.01.16_11.21.09,14344519.68,11660165.12,26004684.8,26004684.8,2020.01.16_11.21.09
2020.01.16_11.21.11,7634944,4046848,11681792,11681792,2020.01.16_11.21.11
2020.01.16_11.21.12,9143582.72,17448304.64,26591887.36,26591887.36,2020.01.16_11.21.12
2020.01.16_11.21.14,1900544,7217152,9117696,9117696,2020.01.16_11.21.14
2020.01.16_11.21.15,0,3481600,3481600,3481600,2020.01.16_11.21.15
2020.01.16_11.21.15,9814671.36,9646899.2,19461570.56,19461570.56,2020.01.16_11.21.15
2020.01.16_11.21.16,679116.8,8380416,9059532.8,9059532.8,2020.01.16_11.21.16
2020.01.16_11.21.18,86016,0,86016,86016,2020.01.16_11.21.18
2020.01.16_11.21.19,302284.8,4767744,5070028.8,5070028.8,2020.01.16_11.21.19
2020.01.16_11.21.20,2859008,1564672,4423680,4423680,2020.01.16_11.21.20
2020.01.16_11.21.21,528384,12499025.92,13027409.92,13027409.92,2020.01.16_11.21.21
2020.01.16_11.21.22,2088960,7659520,9748480,9748480,2020.01.16_11.21.22
2020.01.16_11.21.23,4612096,7946240,12558336,12558336,2020.01.16_11.21.23
2020.01.16_11.21.24,7192576,3989504,11182080,11182080,2020.01.16_11.21.24
2020.01.16_11.21.25,11660165.12,2834432,14494597.12,14494597.12,2020.01.16_11.21.25
2020.01.16_11.21.28,1286144,6021120,7307264,7307264,2020.01.16_11.21.28
2020.01.16_11.21.29,3604480,11576279.04,15180759.04,15180759.04,2020.01.16_11.21.29
2020.01.16_11.21.29,129433.6,9311354.88,9440788.48,9440788.48,2020.01.16_11.21.29
2020.01.16_11.21.30,4964352,4194304,9158656,9158656,2020.01.16_11.21.30
2020.01.16_11.21.31,6987776,2088960,9076736,9076736,2020.01.16_11.21.31
2020.01.16_11.21.32,2752512,593100.8,3345612.8,3345612.8,2020.01.16_11.21.32
2020.01.16_11.21.33,2801664,5251072,8052736,8052736,2020.01.16_11.21.33
2020.01.16_11.21.35,1679360,2588672,4268032,4268032,2020.01.16_11.21.35
2020.01.16_11.21.36,884736,2588672,3473408,3473408,2020.01.16_11.21.36
2020.01.16_11.21.37,10813.44,8556380.16,8567193.6,8567193.6,2020.01.16_11.21.37
2020.01.16_11.21.38,75448.32,14847836.16,14923284.48,14923284.48,2020.01.16_11.21.38
2020.01.16_11.21.39,884736,7233536,8118272,8118272,2020.01.16_11.21.39
2020.01.16_11.21.42,10813.44,8724152.32,8734965.76,8734965.76,2020.01.16_11.21.42
2020.01.16_11.21.42,0,27179089.92,27179089.92,27179089.92,2020.01.16_11.21.42
2020.01.16_11.21.43,1433600,9059696.64,10493296.64,10493296.64,2020.01.16_11.21.43
2020.01.16_11.21.44,603750.4,13673431.04,14277181.44,14277181.44,2020.01.16_11.21.44
2020.01.16_11.21.45,950272,11576279.04,12526551.04,12526551.04,2020.01.16_11.21.45
2020.01.16_11.21.46,950272,8273920,9224192,9224192,2020.01.16_11.21.46
2020.01.16_11.21.48,43171.84,6586368,6629539.84,6629539.84,2020.01.16_11.21.48
2020.01.16_11.21.49,4186112,1433600,5619712,5619712,2020.01.16_11.21.49
2020.01.16_11.21.50,0,0,0,0,2020.01.16_11.21.50
2020.01.16_11.21.51,625868.8,0,625868.8,625868.8,2020.01.16_11.21.51
2020.01.16_11.21.52,1507328,0,1507328,1507328,2020.01.16_11.21.52
2020.01.16_11.21.55,2359296,0,2359296,2359296,2020.01.16_11.21.55
2020.01.16_11.21.56,2056192,8975810.56,11032002.56,11032002.56,2020.01.16_11.21.56
2020.01.16_11.21.56,3145728,942080,4087808,4087808,2020.01.16_11.21.56
2020.01.16_11.21.57,2310144,0,2310144,2310144,2020.01.16_11.21.57
2020.01.16_11.21.58,1662976,1220608,2883584,2883584,2020.01.16_11.21.58
2020.01.16_11.22.00,983040,0,983040,983040,2020.01.16_11.22.00
2020.01.16_11.22.01,226099.2,5087232,5313331.2,5313331.2,2020.01.16_11.22.01
2020.01.16_11.22.02,1777664,9059696.64,10837360.64,10837360.64,2020.01.16_11.22.02
2020.01.16_11.22.03,9311354.88,11576279.04,20887633.92,20887633.92,2020.01.16_11.22.03
2020.01.16_11.22.04,9730785.28,0,9730785.28,9730785.28,2020.01.16_11.22.04
2020.01.16_11.22.05,13421772.8,0,13421772.8,13421772.8,2020.01.16_11.22.05
2020.01.16_11.22.07,13170114.56,1556480,14726594.56,14726594.56,2020.01.16_11.22.07
2020.01.16_11.22.09,9311354.88,2285568,11596922.88,11596922.88,2020.01.16_11.22.09
2020.01.16_11.22.10,12079595.52,2211840,14291435.52,14291435.52,2020.01.16_11.22.10
2020.01.16_11.22.10,7938048,0,7938048,7938048,2020.01.16_11.22.10
2020.01.16_11.22.11,8355840,0,8355840,8355840,2020.01.16_11.22.11
2020.01.16_11.22.12,3989504,10989076.48,14978580.48,14978580.48,2020.01.16_11.22.12
2020.01.16_11.22.14,8388608,11660165.12,20048773.12,20048773.12,2020.01.16_11.22.14
2020.01.16_11.22.15,9227468.8,0,9227468.8,9227468.8,2020.01.16_11.22.15
2020.01.16_11.22.16,4284416,18706595.84,22991011.84,22991011.84,2020.01.16_11.22.16
2020.01.16_11.22.17,8085504,0,8085504,8085504,2020.01.16_11.22.17
2020.01.16_11.22.18,14092861.44,3686400,17779261.44,17779261.44,2020.01.16_11.22.18
2020.01.16_11.22.19,12247367.68,14260633.6,26508001.28,26508001.28,2020.01.16_11.22.19
2020.01.16_11.22.21,6848512,9143582.72,15992094.72,15992094.72,2020.01.16_11.22.21
2020.01.16_11.22.23,7593984,9814671.36,17408655.36,17408655.36,2020.01.16_11.22.23
2020.01.16_11.22.24,14847836.16,3309568,18157404.16,18157404.16,2020.01.16_11.22.24
2020.01.16_11.22.24,16106127.36,9059696.64,25165824,25165824,2020.01.16_11.22.24
2020.01.16_11.22.25,7020544,7577600,14598144,14598144,2020.01.16_11.22.25
2020.01.16_11.22.26,15015608.32,7249920,22265528.32,22265528.32,2020.01.16_11.22.26
2020.01.16_11.22.28,10401873.92,0,10401873.92,10401873.92,2020.01.16_11.22.28
2020.01.16_11.22.29,14680064,0,14680064,14680064,2020.01.16_11.22.29
2020.01.16_11.22.30,14763950.08,7028736,21792686.08,21792686.08,2020.01.16_11.22.30
2020.01.16_11.22.31,13086228.48,13337886.72,26424115.2,26424115.2,2020.01.16_11.22.31
2020.01.16_11.22.32,22229811.2,6078464,28308275.2,28308275.2,2020.01.16_11.22.32
2020.01.16_11.22.33,7356416,11660165.12,19016581.12,19016581.12,2020.01.16_11.22.33
2020.01.16_11.22.35,11995709.44,7135232,19130941.44,19130941.44,2020.01.16_11.22.35
2020.01.16_11.22.37,34980495.36,14512291.84,49492787.2,49492787.2,2020.01.16_11.22.37
2020.01.16_11.22.38,22229811.2,16190013.44,38419824.64,38419824.64,2020.01.16_11.22.38
2020.01.16_11.22.38,12582912,5595136,18178048,18178048,2020.01.16_11.22.38
2020.01.16_11.22.39,3612672,11492392.96,15105064.96,15105064.96,2020.01.16_11.22.39
2020.01.16_11.22.40,10150215.68,17616076.8,27766292.48,27766292.48,2020.01.16_11.22.40
2020.01.16_11.22.42,11744051.2,13673431.04,25417482.24,25417482.24,2020.01.16_11.22.42
2020.01.16_11.22.43,14428405.76,14008975.36,28437381.12,28437381.12,2020.01.16_11.22.43
